::1 - - [18/Nov/2023:03:12:16 +0000] "POST /api/auth/register HTTP/1.1" 500 560 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:12:50 +0000] "POST /api/auth/register HTTP/1.1" 500 560 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:12:57 +0000] "POST /api/auth/register HTTP/1.1" 500 370 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:13:14 +0000] "POST /api/auth/register HTTP/1.1" 500 560 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:15:12 +0000] "POST /api/auth/register HTTP/1.1" 500 370 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:15:19 +0000] "POST /api/auth/register HTTP/1.1" 500 560 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:16:41 +0000] "POST /api/auth/register HTTP/1.1" 500 370 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:16:49 +0000] "POST /api/auth/register HTTP/1.1" 201 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:17:42 +0000] "POST /api/auth/login HTTP/1.1" 200 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:18:07 +0000] "POST /api/auth/login HTTP/1.1" 200 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:18:35 +0000] "POST /api/auth/logut HTTP/1.1" 404 154 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:18:39 +0000] "GET /api/auth/logut HTTP/1.1" 404 153 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:18:48 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:19:16 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:19:21 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:20:23 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:20:45 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:21:15 +0000] "GET /api/auth/logout HTTP/1.1" 200 97 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:21:47 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:21:58 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:22:08 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:22:18 +0000] "GET /api/auth/logout HTTP/1.1" 204 - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:22:52 +0000] "GET /api/todos HTTP/1.1" 403 1303 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:23:31 +0000] "GET /api/todos HTTP/1.1" 404 148 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:23:58 +0000] "GET /api/todos HTTP/1.1" 404 148 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:24:35 +0000] "GET /api/todos HTTP/1.1" 403 1303 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:25:15 +0000] "GET /api/todos HTTP/1.1" 403 1285 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:25:28 +0000] "GET /api/todos HTTP/1.1" 403 1285 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:25:57 +0000] "POST /api/auth/login HTTP/1.1" 200 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:26:25 +0000] "GET /api/todos HTTP/1.1" 200 72 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:26:41 +0000] "POST /api/todos HTTP/1.1" 500 825 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:28:15 +0000] "POST /api/todos HTTP/1.1" 500 702 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:29:11 +0000] "POST /api/todos HTTP/1.1" 201 244 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:29:27 +0000] "POST /api/todos HTTP/1.1" 201 245 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:30:48 +0000] "POST /api/auth/login HTTP/1.1" 200 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:31:03 +0000] "POST /api/todos HTTP/1.1" 201 245 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:31:10 +0000] "GET /api/todos HTTP/1.1" 200 739 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:31:26 +0000] "POST /api/auth/login HTTP/1.1" 200 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:31:31 +0000] "GET /api/todos HTTP/1.1" 200 739 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:31:34 +0000] "GET /api/todos HTTP/1.1" 200 739 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:47:54 +0000] "GET /api/todos HTTP/1.1" 500 1357 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:48:24 +0000] "GET /api/todos HTTP/1.1" 500 467 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:50:02 +0000] "GET /api/todos HTTP/1.1" - - "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:50:27 +0000] "GET /api/todos HTTP/1.1" 200 119 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:51:27 +0000] "POST /api/auth/login HTTP/1.1" 200 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:51:35 +0000] "GET /api/todos HTTP/1.1" 500 1429 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:52:35 +0000] "GET /api/todos HTTP/1.1" 500 1429 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:53:53 +0000] "GET /api/todos HTTP/1.1" 200 786 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:54:10 +0000] "GET /api/todos/65582f871592bad15df9d9a1 HTTP/1.1" 200 244 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:54:21 +0000] "POST /api/auth/login HTTP/1.1" 200 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:54:23 +0000] "GET /api/todos/65582f871592bad15df9d9a1 HTTP/1.1" 200 27 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:54:35 +0000] "PUT /api/todos/65582f871592bad15df9d9a1 HTTP/1.1" 202 245 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:58:31 +0000] "PUT /api/todos/65582f871592bad15df9d9a1 HTTP/1.1" 403 73 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:03:58:39 +0000] "DELETE /api/todos/65582f871592bad15df9d9a1 HTTP/1.1" 403 73 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:03:45 +0000] "POST /api/todos/ HTTP/1.1" 201 247 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:03:54 +0000] "POST /api/todos/ HTTP/1.1" 201 246 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:03:58 +0000] "GET /api/todos/ HTTP/1.1" 200 567 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:04:59 +0000] "GET /api/todos?search[completed]=true HTTP/1.1" 500 1046 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:05:28 +0000] "GET /api/todos?completed=true HTTP/1.1" 200 567 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:06:09 +0000] "GET /api/todos?search[%22completed%22]=true HTTP/1.1" 200 167 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:07:38 +0000] "GET /api/todos?search[%22completed%22]=true HTTP/1.1" 200 167 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:09:50 +0000] "GET /api/todos?search[%22completed%22]=true HTTP/1.1" 200 167 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:11:29 +0000] "GET /api/todos?search[%22taskCategory%22]=sport HTTP/1.1" 200 171 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:12:41 +0000] "GET /api/todos?search[%22taskCategory%22]=%22sport%22 HTTP/1.1" 200 175 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:14:11 +0000] "GET /api/todos?search[%22taskCategory%22]=sport HTTP/1.1" 200 145 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:23:05 +0000] "GET /api/todos?search[completed]=true HTTP/1.1" 500 1046 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:24:25 +0000] "GET /api/todos?search[completed]=true HTTP/1.1" 200 360 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:24:40 +0000] "GET /api/todos?search[completed]=true HTTP/1.1" 200 358 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:24:52 +0000] "GET /api/todos?search[completed]=false HTTP/1.1" 200 360 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:25:45 +0000] "GET /api/todos?search[taskCategory]=sport HTTP/1.1" 200 167 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:27:16 +0000] "POST /api/auth/register HTTP/1.1" 201 386 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:27:24 +0000] "POST /api/todos?search[taskCategory]=sport HTTP/1.1" 500 796 "-" "PostmanRuntime/7.35.0"
::1 - - [18/Nov/2023:04:27:51 +0000] "POST /api/todos HTTP/1.1" 201 238 "-" "PostmanRuntime/7.35.0"
